
SQLcl: Release 4.2.0.16.153.2014 RC on Tue May 21 08:58:06 2019

Copyright (c) 1982, 2019, Oracle.  All rights reserved.

Username? (''?) hr
Password? (**********?) ******
Last Successful login time: Tue May 21 2019 08:58:17 -04:00

Connected to:
Oracle Database 12c Enterprise Edition Release 12.1.0.2.0 - 64bit Production
Stephen              Stiles                    Manufacturing                 
Martha               Sullivan                  Manufacturing                 
Patrick              Sully                     Manufacturing                 

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Jonathon             Taylor                    Manufacturing                 
Winston              Taylor                    Manufacturing                 
Sigal                Tobias                    Manufacturing                 
Peter                Tucker                    Manufacturing                 
Oliver               Tuvault                   Manufacturing                 
Jose Manuel          Urman                     Manufacturing                 
Peter                Vargas                    Manufacturing                 
Clara                Vishney                   Manufacturing                 
Shanta               Vollman                   Manufacturing                 
Alana                Walsh                     Manufacturing                 
Matthew              Weiss                     Manufacturing                 
Jennifer             Whalen                    Manufacturing                 
Eleni                Zlotkey                   Manufacturing                 
Ellen                Abel                      Construction                  
Sundar               Ande                      Construction                  
Mozhe                Atkinson                  Construction                  
David                Austin                    Construction                  
Hermann              Baer                      Construction                  
Shelli               Baida                     Construction                  
Amit                 Banda                     Construction                  
Elizabeth            Bates                     Construction                  

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Sarah                Bell                      Construction                  
David                Bernstein                 Construction                  
Laura                Bissot                    Construction                  
Harrison             Bloom                     Construction                  
Alexis               Bull                      Construction                  
Anthony              Cabrio                    Construction                  
Gerald               Cambrault                 Construction                  
Nanette              Cambrault                 Construction                  
John                 Chen                      Construction                  
Kelly                Chung                     Construction                  
Karen                Colmenares                Construction                  
Curtis               Davies                    Construction                  
Lex                  De Haan                   Construction                  
Julia                Dellinger                 Construction                  
Jennifer             Dilly                     Construction                  
Louise               Doran                     Construction                  
Bruce                Ernst                     Construction                  
Alberto              Errazuriz                 Construction                  
Britney              Everett                   Construction                  
Daniel               Faviet                    Construction                  
Pat                  Fay                       Construction                  

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Kevin                Feeney                    Construction                  
Jean                 Fleaur                    Construction                  
Tayler               Fox                       Construction                  
Adam                 Fripp                     Construction                  
Timothy              Gates                     Construction                  
Ki                   Gee                       Construction                  
Girard               Geoni                     Construction                  
William              Gietz                     Construction                  
Douglas              Grant                     Construction                  
Kimberely            Grant                     Construction                  
Nancy                Greenberg                 Construction                  
Danielle             Greene                    Construction                  
Peter                Hall                      Construction                  
Michael              Hartstein                 Construction                  
Shelley              Higgins                   Construction                  
Guy                  Himuro                    Construction                  
Alexander            Hunold                    Construction                  
Alyssa               Hutton                    Construction                  
Charles              Johnson                   Construction                  
Vance                Jones                     Construction                  
Payam                Kaufling                  Construction                  

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Alexander            Khoo                      Construction                  
Janette              King                      Construction                  
Steven               King                      Construction                  
Neena                Kochhar                   Construction                  
Sundita              Kumar                     Construction                  
Renske               Ladwig                    Construction                  
James                Landry                    Construction                  
David                Lee                       Construction                  
Jack                 Livingston                Construction                  
Diana                Lorentz                   Construction                  
Jason                Mallin                    Construction                  
Steven               Markle                    Construction                  
James                Marlow                    Construction                  
Mattea               Marvins                   Construction                  
Randall              Matos                     Construction                  
Susan                Mavris                    Construction                  
Samuel               McCain                    Construction                  
Allan                McEwen                    Construction                  
Irene                Mikkilineni               Construction                  
Kevin                Mourgos                   Construction                  
Julia                Nayer                     Construction                  

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Donald               OConnell                  Construction                  
Christopher          Olsen                     Construction                  
TJ                   Olson                     Construction                  
Lisa                 Ozer                      Construction                  
Karen                Partners                  Construction                  
Valli                Pataballa                 Construction                  
Joshua               Patel                     Construction                  
Randall              Perkins                   Construction                  
Hazel                Philtanker                Construction                  
Luis                 Popp                      Construction                  
Trenna               Rajs                      Construction                  
Den                  Raphaely                  Construction                  
Michael              Rogers                    Construction                  
John                 Russell                   Construction                  
Nandita              Sarchand                  Construction                  
Ismael               Sciarra                   Construction                  
John                 Seo                       Construction                  
Sarath               Sewall                    Construction                  
Lindsey              Smith                     Construction                  
William              Smith                     Construction                  
Stephen              Stiles                    Construction                  

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Martha               Sullivan                  Construction                  
Patrick              Sully                     Construction                  
Jonathon             Taylor                    Construction                  
Winston              Taylor                    Construction                  
Sigal                Tobias                    Construction                  
Peter                Tucker                    Construction                  
Oliver               Tuvault                   Construction                  
Jose Manuel          Urman                     Construction                  
Peter                Vargas                    Construction                  
Clara                Vishney                   Construction                  
Shanta               Vollman                   Construction                  
Alana                Walsh                     Construction                  
Matthew              Weiss                     Construction                  
Jennifer             Whalen                    Construction                  
Eleni                Zlotkey                   Construction                  
Ellen                Abel                      Contracting                   
Sundar               Ande                      Contracting                   
Mozhe                Atkinson                  Contracting                   
David                Austin                    Contracting                   
Hermann              Baer                      Contracting                   
Shelli               Baida                     Contracting                   

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Amit                 Banda                     Contracting                   
Elizabeth            Bates                     Contracting                   
Sarah                Bell                      Contracting                   
David                Bernstein                 Contracting                   
Laura                Bissot                    Contracting                   
Harrison             Bloom                     Contracting                   
Alexis               Bull                      Contracting                   
Anthony              Cabrio                    Contracting                   
Gerald               Cambrault                 Contracting                   
Nanette              Cambrault                 Contracting                   
John                 Chen                      Contracting                   
Kelly                Chung                     Contracting                   
Karen                Colmenares                Contracting                   
Curtis               Davies                    Contracting                   
Lex                  De Haan                   Contracting                   
Julia                Dellinger                 Contracting                   
Jennifer             Dilly                     Contracting                   
Louise               Doran                     Contracting                   
Bruce                Ernst                     Contracting                   
Alberto              Errazuriz                 Contracting                   
Britney              Everett                   Contracting                   

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Daniel               Faviet                    Contracting                   
Pat                  Fay                       Contracting                   
Kevin                Feeney                    Contracting                   
Jean                 Fleaur                    Contracting                   
Tayler               Fox                       Contracting                   
Adam                 Fripp                     Contracting                   
Timothy              Gates                     Contracting                   
Ki                   Gee                       Contracting                   
Girard               Geoni                     Contracting                   
William              Gietz                     Contracting                   
Douglas              Grant                     Contracting                   
Kimberely            Grant                     Contracting                   
Nancy                Greenberg                 Contracting                   
Danielle             Greene                    Contracting                   
Peter                Hall                      Contracting                   
Michael              Hartstein                 Contracting                   
Shelley              Higgins                   Contracting                   
Guy                  Himuro                    Contracting                   
Alexander            Hunold                    Contracting                   
Alyssa               Hutton                    Contracting                   
Charles              Johnson                   Contracting                   

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Vance                Jones                     Contracting                   
Payam                Kaufling                  Contracting                   
Alexander            Khoo                      Contracting                   
Janette              King                      Contracting                   
Steven               King                      Contracting                   
Neena                Kochhar                   Contracting                   
Sundita              Kumar                     Contracting                   
Renske               Ladwig                    Contracting                   
James                Landry                    Contracting                   
David                Lee                       Contracting                   
Jack                 Livingston                Contracting                   
Diana                Lorentz                   Contracting                   
Jason                Mallin                    Contracting                   
Steven               Markle                    Contracting                   
James                Marlow                    Contracting                   
Mattea               Marvins                   Contracting                   
Randall              Matos                     Contracting                   
Susan                Mavris                    Contracting                   
Samuel               McCain                    Contracting                   
Allan                McEwen                    Contracting                   
Irene                Mikkilineni               Contracting                   

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Kevin                Mourgos                   Contracting                   
Julia                Nayer                     Contracting                   
Donald               OConnell                  Contracting                   
Christopher          Olsen                     Contracting                   
TJ                   Olson                     Contracting                   
Lisa                 Ozer                      Contracting                   
Karen                Partners                  Contracting                   
Valli                Pataballa                 Contracting                   
Joshua               Patel                     Contracting                   
Randall              Perkins                   Contracting                   
Hazel                Philtanker                Contracting                   
Luis                 Popp                      Contracting                   
Trenna               Rajs                      Contracting                   
Den                  Raphaely                  Contracting                   
Michael              Rogers                    Contracting                   
John                 Russell                   Contracting                   
Nandita              Sarchand                  Contracting                   
Ismael               Sciarra                   Contracting                   
John                 Seo                       Contracting                   
Sarath               Sewall                    Contracting                   
Lindsey              Smith                     Contracting                   

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
William              Smith                     Contracting                   
Stephen              Stiles                    Contracting                   
Martha               Sullivan                  Contracting                   
Patrick              Sully                     Contracting                   
Jonathon             Taylor                    Contracting                   
Winston              Taylor                    Contracting                   
Sigal                Tobias                    Contracting                   
Peter                Tucker                    Contracting                   
Oliver               Tuvault                   Contracting                   
Jose Manuel          Urman                     Contracting                   
Peter                Vargas                    Contracting                   
Clara                Vishney                   Contracting                   
Shanta               Vollman                   Contracting                   
Alana                Walsh                     Contracting                   
Matthew              Weiss                     Contracting                   
Jennifer             Whalen                    Contracting                   
Eleni                Zlotkey                   Contracting                   
Ellen                Abel                      Operations                    
Sundar               Ande                      Operations                    
Mozhe                Atkinson                  Operations                    
David                Austin                    Operations                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Hermann              Baer                      Operations                    
Shelli               Baida                     Operations                    
Amit                 Banda                     Operations                    
Elizabeth            Bates                     Operations                    
Sarah                Bell                      Operations                    
David                Bernstein                 Operations                    
Laura                Bissot                    Operations                    
Harrison             Bloom                     Operations                    
Alexis               Bull                      Operations                    
Anthony              Cabrio                    Operations                    
Gerald               Cambrault                 Operations                    
Nanette              Cambrault                 Operations                    
John                 Chen                      Operations                    
Kelly                Chung                     Operations                    
Karen                Colmenares                Operations                    
Curtis               Davies                    Operations                    
Lex                  De Haan                   Operations                    
Julia                Dellinger                 Operations                    
Jennifer             Dilly                     Operations                    
Louise               Doran                     Operations                    
Bruce                Ernst                     Operations                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Alberto              Errazuriz                 Operations                    
Britney              Everett                   Operations                    
Daniel               Faviet                    Operations                    
Pat                  Fay                       Operations                    
Kevin                Feeney                    Operations                    
Jean                 Fleaur                    Operations                    
Tayler               Fox                       Operations                    
Adam                 Fripp                     Operations                    
Timothy              Gates                     Operations                    
Ki                   Gee                       Operations                    
Girard               Geoni                     Operations                    
William              Gietz                     Operations                    
Douglas              Grant                     Operations                    
Kimberely            Grant                     Operations                    
Nancy                Greenberg                 Operations                    
Danielle             Greene                    Operations                    
Peter                Hall                      Operations                    
Michael              Hartstein                 Operations                    
Shelley              Higgins                   Operations                    
Guy                  Himuro                    Operations                    
Alexander            Hunold                    Operations                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Alyssa               Hutton                    Operations                    
Charles              Johnson                   Operations                    
Vance                Jones                     Operations                    
Payam                Kaufling                  Operations                    
Alexander            Khoo                      Operations                    
Janette              King                      Operations                    
Steven               King                      Operations                    
Neena                Kochhar                   Operations                    
Sundita              Kumar                     Operations                    
Renske               Ladwig                    Operations                    
James                Landry                    Operations                    
David                Lee                       Operations                    
Jack                 Livingston                Operations                    
Diana                Lorentz                   Operations                    
Jason                Mallin                    Operations                    
Steven               Markle                    Operations                    
James                Marlow                    Operations                    
Mattea               Marvins                   Operations                    
Randall              Matos                     Operations                    
Susan                Mavris                    Operations                    
Samuel               McCain                    Operations                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Allan                McEwen                    Operations                    
Irene                Mikkilineni               Operations                    
Kevin                Mourgos                   Operations                    
Julia                Nayer                     Operations                    
Donald               OConnell                  Operations                    
Christopher          Olsen                     Operations                    
TJ                   Olson                     Operations                    
Lisa                 Ozer                      Operations                    
Karen                Partners                  Operations                    
Valli                Pataballa                 Operations                    
Joshua               Patel                     Operations                    
Randall              Perkins                   Operations                    
Hazel                Philtanker                Operations                    
Luis                 Popp                      Operations                    
Trenna               Rajs                      Operations                    
Den                  Raphaely                  Operations                    
Michael              Rogers                    Operations                    
John                 Russell                   Operations                    
Nandita              Sarchand                  Operations                    
Ismael               Sciarra                   Operations                    
John                 Seo                       Operations                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Sarath               Sewall                    Operations                    
Lindsey              Smith                     Operations                    
William              Smith                     Operations                    
Stephen              Stiles                    Operations                    
Martha               Sullivan                  Operations                    
Patrick              Sully                     Operations                    
Jonathon             Taylor                    Operations                    
Winston              Taylor                    Operations                    
Sigal                Tobias                    Operations                    
Peter                Tucker                    Operations                    
Oliver               Tuvault                   Operations                    
Jose Manuel          Urman                     Operations                    
Peter                Vargas                    Operations                    
Clara                Vishney                   Operations                    
Shanta               Vollman                   Operations                    
Alana                Walsh                     Operations                    
Matthew              Weiss                     Operations                    
Jennifer             Whalen                    Operations                    
Eleni                Zlotkey                   Operations                    
Ellen                Abel                      IT Support                    
Sundar               Ande                      IT Support                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Mozhe                Atkinson                  IT Support                    
David                Austin                    IT Support                    
Hermann              Baer                      IT Support                    
Shelli               Baida                     IT Support                    
Amit                 Banda                     IT Support                    
Elizabeth            Bates                     IT Support                    
Sarah                Bell                      IT Support                    
David                Bernstein                 IT Support                    
Laura                Bissot                    IT Support                    
Harrison             Bloom                     IT Support                    
Alexis               Bull                      IT Support                    
Anthony              Cabrio                    IT Support                    
Gerald               Cambrault                 IT Support                    
Nanette              Cambrault                 IT Support                    
John                 Chen                      IT Support                    
Kelly                Chung                     IT Support                    
Karen                Colmenares                IT Support                    
Curtis               Davies                    IT Support                    
Lex                  De Haan                   IT Support                    
Julia                Dellinger                 IT Support                    
Jennifer             Dilly                     IT Support                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Louise               Doran                     IT Support                    
Bruce                Ernst                     IT Support                    
Alberto              Errazuriz                 IT Support                    
Britney              Everett                   IT Support                    
Daniel               Faviet                    IT Support                    
Pat                  Fay                       IT Support                    
Kevin                Feeney                    IT Support                    
Jean                 Fleaur                    IT Support                    
Tayler               Fox                       IT Support                    
Adam                 Fripp                     IT Support                    
Timothy              Gates                     IT Support                    
Ki                   Gee                       IT Support                    
Girard               Geoni                     IT Support                    
William              Gietz                     IT Support                    
Douglas              Grant                     IT Support                    
Kimberely            Grant                     IT Support                    
Nancy                Greenberg                 IT Support                    
Danielle             Greene                    IT Support                    
Peter                Hall                      IT Support                    
Michael              Hartstein                 IT Support                    
Shelley              Higgins                   IT Support                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Guy                  Himuro                    IT Support                    
Alexander            Hunold                    IT Support                    
Alyssa               Hutton                    IT Support                    
Charles              Johnson                   IT Support                    
Vance                Jones                     IT Support                    
Payam                Kaufling                  IT Support                    
Alexander            Khoo                      IT Support                    
Janette              King                      IT Support                    
Steven               King                      IT Support                    
Neena                Kochhar                   IT Support                    
Sundita              Kumar                     IT Support                    
Renske               Ladwig                    IT Support                    
James                Landry                    IT Support                    
David                Lee                       IT Support                    
Jack                 Livingston                IT Support                    
Diana                Lorentz                   IT Support                    
Jason                Mallin                    IT Support                    
Steven               Markle                    IT Support                    
James                Marlow                    IT Support                    
Mattea               Marvins                   IT Support                    
Randall              Matos                     IT Support                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Susan                Mavris                    IT Support                    
Samuel               McCain                    IT Support                    
Allan                McEwen                    IT Support                    
Irene                Mikkilineni               IT Support                    
Kevin                Mourgos                   IT Support                    
Julia                Nayer                     IT Support                    
Donald               OConnell                  IT Support                    
Christopher          Olsen                     IT Support                    
TJ                   Olson                     IT Support                    
Lisa                 Ozer                      IT Support                    
Karen                Partners                  IT Support                    
Valli                Pataballa                 IT Support                    
Joshua               Patel                     IT Support                    
Randall              Perkins                   IT Support                    
Hazel                Philtanker                IT Support                    
Luis                 Popp                      IT Support                    
Trenna               Rajs                      IT Support                    
Den                  Raphaely                  IT Support                    
Michael              Rogers                    IT Support                    
John                 Russell                   IT Support                    
Nandita              Sarchand                  IT Support                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Ismael               Sciarra                   IT Support                    
John                 Seo                       IT Support                    
Sarath               Sewall                    IT Support                    
Lindsey              Smith                     IT Support                    
William              Smith                     IT Support                    
Stephen              Stiles                    IT Support                    
Martha               Sullivan                  IT Support                    
Patrick              Sully                     IT Support                    
Jonathon             Taylor                    IT Support                    
Winston              Taylor                    IT Support                    
Sigal                Tobias                    IT Support                    
Peter                Tucker                    IT Support                    
Oliver               Tuvault                   IT Support                    
Jose Manuel          Urman                     IT Support                    
Peter                Vargas                    IT Support                    
Clara                Vishney                   IT Support                    
Shanta               Vollman                   IT Support                    
Alana                Walsh                     IT Support                    
Matthew              Weiss                     IT Support                    
Jennifer             Whalen                    IT Support                    
Eleni                Zlotkey                   IT Support                    

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Ellen                Abel                      NOC                           
Sundar               Ande                      NOC                           
Mozhe                Atkinson                  NOC                           
David                Austin                    NOC                           
Hermann              Baer                      NOC                           
Shelli               Baida                     NOC                           
Amit                 Banda                     NOC                           
Elizabeth            Bates                     NOC                           
Sarah                Bell                      NOC                           
David                Bernstein                 NOC                           
Laura                Bissot                    NOC                           
Harrison             Bloom                     NOC                           
Alexis               Bull                      NOC                           
Anthony              Cabrio                    NOC                           
Gerald               Cambrault                 NOC                           
Nanette              Cambrault                 NOC                           
John                 Chen                      NOC                           
Kelly                Chung                     NOC                           
Karen                Colmenares                NOC                           
Curtis               Davies                    NOC                           
Lex                  De Haan                   NOC                           

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Julia                Dellinger                 NOC                           
Jennifer             Dilly                     NOC                           
Louise               Doran                     NOC                           
Bruce                Ernst                     NOC                           
Alberto              Errazuriz                 NOC                           
Britney              Everett                   NOC                           
Daniel               Faviet                    NOC                           
Pat                  Fay                       NOC                           
Kevin                Feeney                    NOC                           
Jean                 Fleaur                    NOC                           
Tayler               Fox                       NOC                           
Adam                 Fripp                     NOC                           
Timothy              Gates                     NOC                           
Ki                   Gee                       NOC                           
Girard               Geoni                     NOC                           
William              Gietz                     NOC                           
Douglas              Grant                     NOC                           
Kimberely            Grant                     NOC                           
Nancy                Greenberg                 NOC                           
Danielle             Greene                    NOC                           
Peter                Hall                      NOC                           

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Michael              Hartstein                 NOC                           
Shelley              Higgins                   NOC                           
Guy                  Himuro                    NOC                           
Alexander            Hunold                    NOC                           
Alyssa               Hutton                    NOC                           
Charles              Johnson                   NOC                           
Vance                Jones                     NOC                           
Payam                Kaufling                  NOC                           
Alexander            Khoo                      NOC                           
Janette              King                      NOC                           
Steven               King                      NOC                           
Neena                Kochhar                   NOC                           
Sundita              Kumar                     NOC                           
Renske               Ladwig                    NOC                           
James                Landry                    NOC                           
David                Lee                       NOC                           
Jack                 Livingston                NOC                           
Diana                Lorentz                   NOC                           
Jason                Mallin                    NOC                           
Steven               Markle                    NOC                           
James                Marlow                    NOC                           

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME               
-------------------- ------------------------- ------------------------------
Mattea               Marvins                   NOC                           
Randall              Matos                     NOC                           
Susan                Mavris                    NOC                           
Samuel               McCain                    NOC                           
Allan                McEwen                    NOC                           
Irene                Mikkilineni               NOC                           
Kevin                Mourgos                   NOC                           
Julia                Nayer                     NOC                           
Donald               OConnell                  NOC                           
Christopher          Olsen                     NOC                           
TJ                   Olson                     NOC                           
Lisa                 Ozer                      NOC                           
